Name,Label
عنطر أرشد عاذر,0
غناء ادم ثقيف,1
عنتر عش بيد,0
غُنوة عبدالصمد إسحاق,1
عنفأن كظولان شكور,0
غنية سديف عدي,1
هدي زخران أسعد,0
غيثاء دريد ثوّاب,1
عوآ جالم ناجي,0
غيد ربيح راجح,1
عكاد لكثم راظد,0
غيسانة رخيم روحان,1
عاش بسان ثاني,0
غادة داغر عبدالحي,1
حقيشي سشةي عراف,0
غازية أركان اسلم,1
غدي نص أسه,0
غالية إسماعيل مبادر,1
غاس نيع جيل,0
غاية بطاح زاجل,1
غاز ائر شل,0
غراس اهيم كاهل,1
غسق زكريا شتيوي,0
غرة خاطب ايوب,1
غاعق صائم رتيم,0
غزالة كرام الفي,1
غاب راهي اجزل,0
غزلان عاقل شوقي,1
غلي شفيع باقي,0
غطْفا سيف لباب,1
غامك إللاس ذائد,0
غلا رزيح ظلام,1
غزهمر لوسن صعوغع,0
غلفا نورالدين كميت,1
جانم جمال ضامر,0
غنى ظلام لطيف,1
غسني سرجع سرذاح,0
غندورة شمول سخائي,1
غاي صول بدالليم,0
غنيمة حسان هائم,1
غتواث رياض هرماس,0
غورة زاهل صدوح,1
غدهجر رجتيد رتيم,0
غياثة زكنون أدغم,1
غروسب ستقدَاد ادوييس,0
غيداء عبدالرحمن نمر,1
غرطحس ادرم عرادة,0
فؤادي خليفة طيب,1
ذرام صدوح زكوان,0
فائقة غصاب قثم,1
يريب قخام لاظظ,0
فاتن سلطان رحيل,1
غكأيد ةضهم شآاري,0
فاخرة جارم مبارز,1
غيم حصي دحية,0
فارزة بهلول رمضان,1
غءتال بدري ناصر,0
فارهة خطاب شوكة,1
غوان زهيد جليس,0
فاطمة عالم باسم,1
غزر حسا كا,0
فاكهة دحية عالم,1
غساك خلوصي رشد,0
فاهمة شبابة سريع,1
غصاهغ ماثد ظريف,0
فايدة نفيس إلفي,1
غروب لايف سباق,0
فتاحة فخامة صلحي,1
غضفر أحس شتيوي,0
فتنة رفقي غاني,1
غطفاجب غبهد فهم,0
فتية كاشف فاتك,1
غفر عاي ايز,0
فخار سادح شعاع,1
غلي انثار عبدالواجد,0
فخرية وارع دعيج,1
غأاب غودر راءم,0
فدوى اجمل حزم,1
غنوق شرقبيل رهيل,0
فراست رجوان ازهر,1
غني قار شهدي,0
فرح مخلد طائع,1
غواح جارية زايد,0
فَرْحانة كرام ضرغام,1
طعياث تيسير احمد,0
فردوس نايف عاكف,1
غتدهب دلآفف صميم,0
فريال باذخ حيدر,1
فؤا صدح ضبير,0
فريدة تاج دهيم,1
فائظ فالص صضاب,0
فريعة أديب رهيب,1
فاق سليك اديب,0
فصيحة احسان نسيب,1
فتح عفير فيضي,0
فِضَّة رفقي ريان,1
فات نهاد رهيف,0
فطانة صامد جاويد,1
فاط ماج قادس,0
فطنة رابح زيدي,1
فالعح ذأفيل خازن,0
فطيمة طاووس شميل,1
ذحتحي فناح بلقان,0
فكرة اسهم غالب,1
فجريح زاهل عرفة,0
فَلَك ردين متبسل,1
فخوغر رتصيب رازم,0
فلفلة كافي زهران,1
تخامة زاضي ضمجد,0
فنن بشارة ناظر,1
فخي ام شفي,0
فهيمة حريث ارغد,1
خخور كتوع أنوار,0
فوزة سباء ذاخر,1
فدائ خف رادة,0
فوقية أسعد عبدالحليم,1
فدعن ضا زت,0
فيَّادة داني شلال,1
فاس امر حامز,0
فائدة قاطن حضور,1
فج كيب اكر,0
فائزة أنيس رادن,1
رحان شد جمل,0
فاتكة درغام إيهاب,1
فرحوأض بمدقي صدنحح,0
فاتنة عرفان لبيد,1
فرءقد رقيجض درير,0
فادية فرحون اشرف,1
فري غوان ثابت,0
فارعة أجمل سعدو,1
فضل مرداش شخدي,0
فاضلة شاهر اعجاز,1
ةوناح زدهر نذير,0
فاطم ادرم جلوان,1
فه فار حميد,0
فالحة خضر دهير,1
فهةه نعجزةالله شمسي,0
فايقة احسن غالب,1
فهماجح غحسلع غحلمد,0
فتاة مادن أبلج,1
فآآمي ثوّلنب ثابت,0
فَتْحية أرجوان عادي,1
فوز أحسن ابلج,0
فتنات انوار سجيل,1
فحزي حارثة عبدالحق,0
فجر ساقي عاهد,1
فيرح نرغام متمم,0
فخامت شيخان عالم,1
فيمعض رفاضلة شهيد,0
فدى حارس راهي,1
فقصل صدلة عبطالحكيم,0
فُرات رامي رافة,1
في كاس هواس,0
فُرجة نورالدين لهيف,1
فض فريد أحسب,0
فَرْحى بشارة مبتغي,1
فيلظ ناظم افصح,0
فرحة أكثم جنيد,1
قاآغس جلواأك سامد,0
فَرَّاجة رصين شهامة,1
ةابل طهب فضل,0
فريحة أدلم عاكف,1
قابس أمر تبع,0
فريزة مثبت شمعة,1
قار حارثة نجل,0
فصاحة شافعي أحشم,1
قيادس حاجكد حسءيسء,0
فضالة أعز سموح,1
قآدم حيصر شلال,0
فضيلة راكد خاشع,1
قاةآس ثحفّاب بضغهي,0
فطمة زوبعة عبدالجليل,1
قااط دقاب حخر,0
فطوم ابدع جاسر,1
اسم علم يحيى,0
فطينة شوكة مبشر,1
قصد لاف خالد,0
فِكرية براء بُرد,1
اطن سبا حيتي,0
فُلة لاحق برهان,1
قان سفد وارف,0
فَلَك كتوم خاشع,1
قانضم راقم نورالله,0
فهدة أكثم سيران,1
قانقة طزأازأ راقب,0
فوز دوسر إيهاب,1
قاءلي عبدالمجيب تابع,0
فوزية بريء خافق,1
قبولطخ عيشي سلفة,0
فيروز ثائر اسامة,1
قار عبدالمقدم شماس,0
قابلة صبيح أحيد,1
قتان مخد زنام,0
قادرة عبدالرزاق جهاد,1
قنم يامن ذايد,0
قانتة تغلب سامع,1
كآدير زهعثي اجمل,0
قدسية ذكوان حاذق,1
قذصف توبع كبي,0
قريرة اماثل ادهم,1
قري رضا سفيد,0
قسيمة صارم عاد,1
قرخر عأدالرافع أماثل,0
قطام سفيان خمير,1
قري بل اطن,0
قمر شبلي ضياء,1
بمصام فخري رازم,0
فائدة فريد شموخ,1
صجصي صعرج عابدين,0
قادرة سطيح حبان,1
سطام أشيم سظاق,0
قادرية تحسين عبدالوالي,1
وعواع عاصف حائم,0
قبساء مرجان شكيب,1
ليب لاس صاع,0
قدوة شادي سعيد,1
قمظط عاجب أبره,0
قِسمة سام ثري,1
قنان عدالوارث عاد,0
قطاف رئبال رادع,1
قنو شاهين زوبعة,0
قطيفة حمدون كثيب,1
نوع سمر إجاز,0
قُمْريّة عبدالملك خازم,1
قنكع عباالباقي جليس,0
كائنة عساف عفيف,1
قنجي قرير مبرور,0
كاتمة صوان ظاهر,1
قخظس فخار المعي,0
كاظمة نامق جارم,1
كاثدن سجيع زعزع,0
كاملة راني داهي,1
كممتب سموح سفدان,0
كتمان رصين عاجل,1
كتم فيف اران,0
كتماء بارق حرملة,1
ككثر فودز قريش,0
كرام دريد عاجل,1
كرم شهد مبتهج,0
كرم قصام ربيز,1
كامب خاتظ ادم,0
كردان عبدالنور إسحاق,1
كلهسر كللدم حائم,0
كفا بسمان عبدالفتاح,1
كاضف ابدالبصير بصي,0
كلثوم درار دؤوب,1
كام رفاعي عبد,0
كناري بطاح فهمان,1
كابكد رضى زناد,0
كُهيلة شمس سوسان,1
افي ماج اهي,0
كوثر زاهي بدري,1
كال سلة زياد,0
كيان افضل عاطر,1
كاي فضل حرز,0
كاتبة أخير حزم,1
كان نس زهيد,0
كاسبة مبرور جبري,1
كا ريع باد,0
كافلة حليل شكيب,1
كهل أغم هاب,0
كامية زهي عبدالجبار,1
كيد دهم ناتي,0
كتوم انور نائل,1
زتوم داني وتعب,0
كحيلا اربد تحسين,1
كءيب احيد اخيل,0
كرامة تحفة تهامي,1
قيحيل ةزائع مبكقهج,0
كرمة رازح غتوان,1
كراعث ءاارث زلرقم,0
كريمة صلحي سرياح,1
كرحص عراعاة ءحماثل,0
كفاح اخير فالح,1
كم ضحك عبدالحكم,0
كنار سَدّاد سموح,1
كيايم سيدظان فريغب,0
كنانة رخيم علوان,1
كسب خوصي سائب,0
كواكب درار زاهد,1
كسواغ اكمل خاشع,0
كوكب سبيع سفينة,1
رعب احشم رهيب,0
لائمة نوح ربيز,1
كفجفح بدوس خباب,0
لامة زاهد غتوان,1
كليب عزي رسزح,0
لُباب قابوس أمير,1
كمي زت زي,0
لبلبة رهيم بارع,1
كنعن عبدالسلام ذليق,0
لبوة دحلان بسيم,1
كنصكن قنكذع عاصم,0
لحظة زهيد غصاب,1
كسل طلبة رازم,0
لطائف سدير حائم,1
هلان حاذق صامد,0
لطوف حارثة نشمي,1
كوثك لارع أزهد,0
لطيفة أغلب عبدالصمد,1
كداد اياب بابة,0
لمحة ناظم ارغد,1
لؤ عبدالعظيم طامح,0
لمعان صحار يامن,1
لحظ حري زهان,0
لميا شقران صنديد,1
لحق شاهب اصلان,0
لميس مجتبى شجاع,1
اا بسم نعيملدين,0
لِوا مجاهد ادم,1
لامم قانت شارد,0
لوزات أسيد رغدان,1
لاح بش عبدالمحيي,0
لوعة اُدد حاسب,1
لمس صبر ثوابالله,0
لونة عبدالبصير عبدالحفيظ,1
امع مادح بدري,0
لويزة عبدالحكم ارجوان,1
خاهز بؤوب رامخ,0
ليسا قطام صدقي,1
لعيق جااا هرمال,0
لينة سجيل بدري,1
لحاح قنوك ربيء,0
لآلئ نسيب كرام,1
كتبوان قادس كاتب,0
لابة عازم دهيم,1
صصبيب اعجاشش حاشد,0
لامعة فيصل طواف,1
طبيد طرةة أيهم,0
لُبانة رفاعة خالد,1
جين أنر رك,0
لبنى سادن نواف,1
لطارظة لسخدولس فائلح,0
لبيبة زعلول نزيه,1
طفي بشوش أعز,0
لذيذة لاحق بشوش,1
لاوف صامد حازر,0
لطافة صراح سفيد,1
وطيف صالح أُدد,0
لُطفية حام شقيق,1
ثغقيط غادظح داهش,0
لمى إكليل صيدح,1
لما تامر لطوف,0
لمسة أدرم رافد,1
لمي ع طي,0
لمعة آدم عراف,1
لعهيف نورالحق جبير,0
لمياء سَدّاد لؤي,1
لهكم شمسي إحسان,0
لنا علم عبدالحكم,1
ذلواء زكاوجي لطديف,0
لواحظ انف إيهاب,1
لجقط سطلير كءافي,0
لوزة قارس باسق,1
ةقيث ظعخزوظع اسر,0
لؤلؤة دحية زاهل,1
لينصي غمديم فشضج,0
لوامة قادس زجار,1
ثائد صوابي سحمان,0
ليثاء تبع راشد,1
ماث هيصم إيمان,0
ليلى رباح زخري,1
مجد عال عمران,0
ليا سفيد بطاح,1
مادن كازم لبداللظيم,0
مآثر خضير ذهيل,1
جصادن عضةندس رابح,0
مأثورة عبدالباقي فريد,1
ماد عبدامتكبر دائم,0
مادحة زفر رمضان,1
علارن إلجأي اشهم,0
مازية رزيم حضور,1
مازلح عبدالرحيم افكه,0
ماضية فاتك ذائق,1
حاهي قرين تحسين,0
مأمونة ساهر دانيال,1
مايآه رابي سهران,0
ماهرة بسيم مبتغي,1
مبادف بفرع غاني,0
مثال نادر عبدالحسيب,1
مبلرز كليم سابغ,0
مبرة أُدد فهمي,1
مارك غزير كوثر,0
مجتبى رنيم شوكة,1
مبشر اروان سطوة,0
محبوبة صهيب شعار,1
مراهي مباهء يداح,0
محسنة رافغ درغام,1
مبتغخك ورةران هخشد,0
محمودة سكرية خضر,1
متهج ساغ حاس,0
مخلصة شاطر رامي,1
شبجل يتين كاثر,0
مرادة فيصل عرفان,1
برور مار سوسا,0
مرادى سلمة زكائي,1
مبوك ضام خطا,0
مرجانة قابوس يامن,1
مخسوط طاشد لاحظ,0
مرحى سعدو طهور,1
مشر او عدالمهيمن,0
مرانة قانع كهل,1
مبكن عاير شوقي,0
مرح سدير وسيم,1
متبسضع تياظر جلوان,0
مرشدة بشاش سحمان,1
دنتحد رامش داري,0
مرفت ابد أرسلان,1
مترهضك أدريح وردةلن,0
مرنان ثمود أرحم,1
معب زاخ رحي,0
مروءة شرحبيل ابد,1
ت طامح أُدد,0
مريم ذوالفقار حمدون,1
هكتوكل جامع صوان,0
مزدهى عايش عبدالغفور,1
متن باي مبتهج,0
مزيدة حسيب فهمان,1
مثب ثابالله درغام,0
مزية عبدالمعز راضي,1
مثنصج كايخب كسرويش,0
مستنار شجيع كنعان,1
مجاسخد رفاعة رغاب,0
مُسيّرة رايج طفيف,1
وءجتبى قجافد الفدح,0
مسرورة فيض حديج,1
جير اغد رشاد,0
مسيْكة اسحاق عمران,1
ثحثد أجمل عسوب,0
مشكاة مبارك رضا,1
ممود زياد عارم,0
مشمشة دامث ركن,1
ماحبر خلدون رضى,0
مضيئة مثبت ساجع,1
مختببر عاءتش أسد,0
مطيعة هائم درويش,1
خدو رضوان راهي,0
معاني أسد فاتح,1
فخزوف شهور بارع,0
مُعَزّز فناح سجيع,1
مخلوي غنيقة تقي,0
مُعينة رازم ماهي,1
هعران نادرس سمواو,0
مفضلة عساف سعيد,1
مركتد مخجأر راتزن,0
مفيدة أفصح عبدالفتاح,1
مرجاطء سوسان درار,0
مقبولة خلوصي قميط,1
رداس عبدلرزق اا,0
مقُدَّسة بلال شعلة,1
نال رسم احمد,0
مكارم شمروخ ارحب,1
ءابغ عبدالراءع راضي,0
مكية كثيب اخيل,1
ابغة ريح شهم,0
مَلاذ عاد توبة,1
ناضضح أظلزل انجب,0
ملاك صميم مبين,1
اجي خي صف,0
ملك سيار شامل,1
نار بشر مايز,0
مليحة شهيد سارح,1
ناش شران ربع,0
ممتازة وارع نزار,1
ناأطح جتامع ناحضغ,0
مميز ريم عبدالوالي,1
شآاصر طهفيد فاطن,0
منار غنيم كرام,1
واظر مختار رافغ,0
مناف دارع جنيد,1
ناظ مارد زيد,0
منتزه طرفة عبدالغفور,1
رافل اادي سطيح,0
منشدة زنام ناشد,1
نظةمق ظوجار مبسوط,0
منصورة جاويد عبدالحفيظ,1
تقاهض عمزا فيلجي,0
منهج صلحي عائد,1
نديف علوان وارع,0
منيعة إلياس توقيق,1
نباان أدرد عاجل,0
منيفة خضير رغيد,1
بيل ظر مران,0
مهجة فدعان فالح,1
نبره لببب أجزل,0
